scenicness,connectivity,objects,description,id,latitude,longitude,image_path,greenery_pct,building_pct,sky_pct,road_pct,water_pct
4,8,"['crosswalk', 'traffic lights', 'buildings', 'sidewalk', 'parked cars', 'scooters', 'trees', 'street lamps', 'street signs']","A city intersection on a cloudy day, featuring crosswalks, parked cars, and multi-story buildings lining the street.",4524,38.93217900835149,-77.02979484617072,DC_images/dc_4524.jpg,2.708251953125,24.990234375,26.5068359375,40.951416015625,0.0
5,6,"['road', 'sidewalk', 'trees', 'bushes', 'street lamp', 'guard rail', 'traffic signs', 'curb']","A gently curving road bordered by a sidewalk, trees, and some shrubbery on a cloudy day.",3838,38.92857133787829,-77.04363271429031,DC_images/dc_3838.jpg,31.710205078125,0.1201171875,19.044189453125,34.706787109375,0.0
6,7,"['trees', 'parked cars', 'street', 'sidewalk', 'houses', 'street markings', 'fence']",A tree-lined residential street with parked cars and shaded sidewalks on both sides.,4760,38.94659336123188,-77.02518657943914,DC_images/dc_4760.jpg,52.71166992187501,4.264892578125,0.8212890625,33.930908203125,0.0
6,8,"['crosswalk', 'road', 'houses/buildings', 'streetlight', 'trees', 'clouds', 'sidewalk', 'pickup truck', 'traffic poles', 'fence', 'lawn', 'manhole cover', 'tower/clock structure']","A crosswalk leads to a residential area with row houses, large trees, and a brick clock tower under a sky filled with clouds.",5767,38.91236441449605,-77.00442014707102,DC_images/dc_5767.jpg,10.02490234375,5.47314453125,34.843017578125,45.405029296875,0.0
4,6,"['apartment building', 'cars', 'parking spaces', 'road', 'trees', 'shrubs', 'fence', 'utility box', 'sidewalk']","A residential apartment complex with a parking lot, several parked cars, and trees surrounding the area.",5119,38.97722270786735,-77.01827299386805,DC_images/dc_5119.jpg,17.188232421875,9.27392578125,24.812255859375,42.182373046875,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is blank except for a message indicating no available imagery.,3978,38.975415178637896,-77.04135331856622,DC_images/dc_3978.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
8,4,"['person', 'backpack', 'walking path', 'grass', 'bushes', 'trees']",A person is walking along a narrow path surrounded by lush greenery and tall trees in a forested area.,3614,38.93577616766743,-77.04825071501341,DC_images/dc_3614.jpg,76.941162109375,0.0,11.4228515625,11.375244140625,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A plain white image with a message indicating that no imagery is available.,3751,38.97721510049796,-77.04597063765776,DC_images/dc_3751.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
3,5,"['car', 'road', 'trees', 'parking lot', 'building', 'dumpster', 'utility pole', 'fence', 'barrel', 'trash can']","A small parking lot with a single car, adjacent to a road and lined with trees and buildings in the background.",6421,38.858313830053696,-76.99059104783834,DC_images/dc_6421.jpg,13.765625,4.762451171875,29.935302734375004,38.302001953125,0.0
5,6,"['tree', 'sidewalk', 'street', 'fence', 'brick building', 'cars', 'grass', 'sign']","A residential street scene featuring a brick apartment building, tree-lined sidewalk, fenced yard, and parked cars.",5724,38.8348921799992,-77.00441535101636,DC_images/dc_5724.jpg,40.59814453125,7.473876953125,8.451171875,32.34765625,0.0
5,3,"['sidewalk', 'grass', 'trees', 'bushes', 'stone wall', 'house', 'road']",A residential scene featuring a small house set back behind trees and a grassy lawn with a sidewalk and stone wall in front.,7903,38.85830757311721,-76.96063525405681,DC_images/dc_7903.jpg,72.2333984375,1.8701171875,18.115234375,7.11083984375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is a blank area with only a message stating there is no imagery available.,4585,38.83669072661722,-77.02745140411324,DC_images/dc_4585.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
0,0,"['text: Sorry, we have no imagery here.']",A blank image with a central message stating that no imagery is available.,8595,38.87271555054275,-76.94679876236431,DC_images/dc_8595.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,8,"['sidewalk', 'crosswalk', 'traffic signal', 'cars', 'trees', 'street sign', 'grass', 'buildings', 'bicycle lane']","A broad suburban street lined with trees, sidewalks, and residential buildings under a clear sky.",4189,38.94478865044037,-77.03672137808704,DC_images/dc_4189.jpg,25.800537109375,2.944580078125,27.536376953125004,34.484375,0.0
5,8,"['cars', 'houses', 'trees', 'bike lane', 'street lights', 'sidewalk', 'power lines', 'road markings']","A suburban street with houses, trees, cars, and a marked bike lane, providing a pleasant and accessible environment.",4542,38.96460880399912,-77.02980840375527,DC_images/dc_4542.jpg,29.110107421875,3.786376953125,22.15869140625,41.960693359375,0.0
0,0,"['text: Sorry, we have no imagery here.']",A blank image with a message indicating no available imagery.,8617,38.91235237292132,-76.94676919621604,DC_images/dc_8617.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
4,8,"['outdoor tables', 'yellow umbrellas', 'sidewalk', 'glass storefront', 'people', 'chalkboard sign', 'chairs', 'trees (reflected)', 'building windows']","A modern city café with outdoor seating under yellow umbrellas along a busy, urban sidewalk.",4281,38.90515275980381,-77.03439516760582,DC_images/dc_4281.jpg,0.153076171875,64.143798828125,0.0,0.0,0.0
3,7,"['apartment building', 'trees', 'sidewalk', 'grass lawn', 'cars', 'balconies', 'windows', 'satellite dish', 'clouds', 'driveway']","A modest apartment building with balconies and a grassy lawn, flanked by parked cars on a sunny day.",6876,38.85651103854463,-76.98137435015174,DC_images/dc_6876.jpg,26.188232421875,16.64501953125,21.451416015625,11.3984375,0.0
0,0,"['text: Sorry, we have no imagery here.']",This image contains a blank background with a message indicating there is no available imagery.,4573,38.815070398500936,-77.02744309405244,DC_images/dc_4573.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
3,8,"['cars', 'road', 'concrete barrier', 'trees', 'brick wall', 'traffic signs', 'grass']","A multi-lane divided road with several cars, bordered by trees and a brick wall under an overcast sky.",5500,38.8420986767513,-77.00902333399937,DC_images/dc_5500.jpg,19.990234375,0.0,33.529052734375,43.1552734375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is completely blank except for a message stating that there is no available imagery.,3496,38.92856854963408,-77.05055240045628,DC_images/dc_3496.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
3,8,"['truck', 'road', 'yellow double lines', 'vegetation', 'sidewalk', 'utility poles', 'power lines']",A large truck is parked or driving alongside a paved road with vegetation and utility poles on the roadside under a clear sky.,6013,38.94479441794606,-76.99980798321353,DC_images/dc_6013.jpg,6.35546875,0.000244140625,31.205810546875,29.306884765625004,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is a blank map tile with a message stating there is no available imagery.,6567,38.91596724420857,-76.98827728695453,DC_images/dc_6567.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
5,8,"['cars', 'trees', 'road', 'sidewalk', 'crosswalk signs', 'buildings', 'leaves']",A city street lined with parked cars and autumn trees under an overcast sky.,4523,38.93037734711629,-77.02979409333317,DC_images/dc_4523.jpg,15.1767578125,5.364013671875,32.080810546875,35.146240234375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image contains a blank background with a message indicating no imagery is available.,998,38.94655216467539,-77.10132234362429,DC_images/dc_998.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
5,6,"['cars', 'trees', 'sidewalk', 'houses', 'utility pole', 'street', 'grass']","A shaded residential street lined with parked cars, mature trees, and houses on both sides.",6473,38.9520006602163,-76.99057868163291,DC_images/dc_6473.jpg,47.10302734375,3.42724609375,2.844970703125,40.068359375,0.0
7,8,"['bridge', 'river', 'boat', 'sky', 'clouds', 'trees', 'distant land']","A picturesque view from a boat on a river, looking towards a long arched stone bridge under a partly cloudy sky.",3244,38.88532640559965,-77.055132092062,DC_images/dc_3244.jpg,0.83447265625,0.393798828125,46.69091796875,0.0,41.25244140625
0,0,"[""text: 'Sorry, we have no imagery here.'""]",A blank screen with a message indicating there is no available imagery.,3981,38.980820112510514,-77.04135645545473,DC_images/dc_3981.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
6,6,"['van', 'road', 'sidewalk', 'trees', 'grass', 'utility pole', 'shrubs']","A quiet residential street lined with trees, a sidewalk, and a parked van.",2586,38.93216243359905,-77.06900838107498,DC_images/dc_2586.jpg,50.724853515625,0.0,10.128173828125,33.193359375,0.0
3,2,"['garage', 'trash bins', 'recycling bin', 'wooden fence', 'tree', 'bushes', 'house in background', 'concrete driveway']","A small, weathered garage surrounded by overgrown vegetation and two trash bins in a quiet residential area.",1683,38.948364998097496,-77.08748169572397,DC_images/dc_1683.jpg,49.4306640625,10.076904296875,14.39208984375,0.0,0.0
5,9,"['traffic signals', 'crosswalk', 'sidewalk', 'building', 'trees', 'planters with flowers', 'pedestrians', 'street signs', 'cars', 'commercial truck', 'lamp post']","An urban street corner with modern buildings, pedestrians, and clear walkways under partly cloudy skies.",4397,38.90875675452028,-77.03209098376013,DC_images/dc_4397.jpg,10.889892578125,25.189453125,17.180419921875,15.54931640625,0.0
1,1,"['white construction barrier', 'blue building under construction', 'sidewalk']",A plain white construction barrier partially blocking a blue building under construction.,6107,38.908761134894775,-76.99750215844402,DC_images/dc_6107.jpg,0.0,0.71142578125,2.0302734375,4.490966796875,0.0
7,4,"['paved road', 'yellow road markings', 'trees', 'greenery', 'shrubbery']","A winding road passes through a dense, green forest under dappled sunlight.",3169,38.95559021051525,-77.0574938762764,DC_images/dc_3169.jpg,62.49658203125,0.0,1.141357421875,36.089111328125,0.0
7,8,"['cars', 'trees', 'sidewalk', 'street', 'stop sign', 'power lines', 'fence', 'houses', 'brick wall']","A pleasant, tree-lined residential street with parked cars, sidewalks, and a stop sign under a partly cloudy sky.",5219,38.95199995054771,-77.01595920748998,DC_images/dc_5219.jpg,38.040771484375,2.848388671875,15.626464843749998,30.58740234375,0.0
6,7,"['street', 'sidewalk', 'crosswalk', 'cars', 'trees', 'houses', 'fence', 'utility poles', 'power lines', 'speed limit sign']","A quiet, tree-lined residential street with parked cars, houses, and a clear blue sky.",8591,38.8655088261804,-76.94680413449929,DC_images/dc_8591.jpg,15.206298828125,1.6198730468749998,36.74560546875,38.341796875,0.0
7,6,"['trees', 'sidewalk', 'curb', 'leaves', 'shrubs', 'asphalt road']","A shady, tree-lined street corner with thick greenery and a sidewalk curving along the road.",1106,38.93574420026609,-77.09900018853916,DC_images/dc_1106.jpg,73.089111328125,0.0,2.843994140625,5.99462890625,0.0
5,7,"['road', 'crosswalk', 'sidewalk', 'utility poles', 'wires', 'residential houses', 'trees', 'bushes', 'road sign']","A residential street with crosswalks, utility poles, and houses on a sunny day.",4536,38.9537988948339,-77.02980388318971,DC_images/dc_4536.jpg,11.89794921875,3.790771484375,37.75146484375,41.36572265625,0.0
4,8,"['apartment building', 'sidewalk', 'traffic light', 'crosswalk', 'street', 'trees', 'parked cars', 'power lines', 'utility box', 'street sign', 'church/building in background', 'grassy area']","A quiet urban intersection with crosswalks, apartment buildings, greenery, and parked cars along the street.",4541,38.96280715407444,-77.02980765023244,DC_images/dc_4541.jpg,22.411865234375,5.91162109375,26.834960937500004,38.357177734375,0.0
6,5,"['trees', 'sidewalk', 'road', 'cement truck', 'car', 'fence', 'grass', 'power lines']","A suburban street scene with trees lining the road, a cement truck, a car, and a grassy area with a metal fence.",6011,38.94119110332219,-76.99980799291852,DC_images/dc_6011.jpg,63.31494140625,0.0,0.3037109375,29.978271484375004,0.0
5,4,"['trees', 'sidewalk', 'pickup truck', 'car', 'street', 'utility pole', 'streetlight', 'manhole cover']","A quiet street bordered by dense greenery, parked vehicles, and a utility pole under a canopy of trees.",2711,38.95198200132493,-77.06672024787869,DC_images/dc_2711.jpg,53.98486328124999,0.0,0.2353515625,36.876708984375,0.0
6,5,"['car', 'white picket fence', 'trees', 'shrubs', 'sidewalk', 'house', 'mailbox']","A suburban street scene with a parked car, a white picket fence, lush greenery, and a house in the background.",2721,38.96999850634574,-77.06673711570551,DC_images/dc_2721.jpg,44.871826171875,5.169189453125,9.826416015625,18.669677734375,0.0
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is blank except for a message indicating that no imagery is available.,3640,38.98261910215312,-77.04828243664534,DC_images/dc_3640.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0
5,7,"['road', 'cars', 'trees', 'utility poles', 'vegetation']",A two-lane road surrounded by dense greenery with several cars and utility poles visible.,1207,38.91232451553795,-77.09666164197569,DC_images/dc_1207.jpg,57.36157226562501,0.0,4.086669921875,37.374755859375,0.0
6,8,"['trees', 'cars', 'road', 'houses', 'sidewalks', 'road markings']",A tree-lined residential street with parked cars on both sides and houses partially visible through the foliage.,5637,38.883537547242526,-77.00672346787428,DC_images/dc_5637.jpg,42.27490234375,2.734619140625,7.543212890625001,41.062255859375,0.0
7,6,"['tree', 'white car', 'sidewalk', 'brick house', 'bushes', 'flowers', 'windows', 'brick wall', 'stairs', 'power lines', 'clouds', 'blue sky']",A charming brick house with a front garden sits behind a white car parked on a tree-lined street.,2479,38.94477265713714,-77.0713276751033,DC_images/dc_2479.jpg,41.50634765625,7.33154296875,13.16015625,3.591796875,0.0
3,6,"['cars', 'apartment buildings', 'yellow staircase', 'utility poles', 'power lines', 'fence', 'garage doors', 'flowering bush', 'street sign', 'tree', 'concrete pavement']","A paved urban alleyway with parked cars, mixed residential buildings, and overhead utility lines under a blue sky.",4965,38.90515601360956,-77.02056033715819,DC_images/dc_4965.jpg,4.402099609375,16.841064453125,31.567626953125,36.237548828125,0.0
5,9,"['buildings', 'trees', 'sidewalk', 'street lamps', 'cars', 'benches', 'street', 'signs', 'pedestrian']","A wide urban street lined with modern office buildings, autumn trees, and some parked cars on both sides.",3823,38.901546339645904,-77.0436161837124,DC_images/dc_3823.jpg,11.53759765625,33.2939453125,12.13134765625,35.5712890625,0.0
7,6,"['houses', 'road', 'sidewalk', 'trees', 'streetlight', 'car', 'grass', 'bushes']","A quiet suburban street lined with leafy trees, residential houses, and a parked car on a sunny day.",3038,38.9249608697181,-77.05977562709083,DC_images/dc_3038.jpg,43.4072265625,10.4248046875,7.589111328125001,30.52880859375,0.0
