scenicness,connectivity,objects,description,id,latitude,longitude,image_path,greenery_pct,building_pct,sky_pct,road_pct,water_pct,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50
7,8,"['cars', 'trees', 'sidewalks', 'houses', 'shrubs', 'lawns', 'street']","A leafy residential street lined with parked cars and brick houses, shaded by tall trees.",2124,38.9213466484351,-77.07822323273601,DC_images/dc_2124.jpg,38.85302734375,7.783935546875,8.897705078125,28.08154296875,0.0,2.2014086,0.44891685,1.0057409,-0.60887945,0.4656831,-1.0923877,0.6207884,-0.13482355,0.16240205,-0.91861945,0.21197122,0.84043336,0.5647906,0.7125383,0.35713297,-0.16360268,0.07497149,-0.3247915,0.09889341,-0.070612654,0.15143864,0.36217093,0.0065758885,0.5487692,0.84378266,-0.029985268,0.24389012,-0.31853747,-0.33044195,0.11972212,-0.16093253,0.5192713,-0.41924843,-0.025876366,0.36752656,-0.16529316,-0.041564435,0.24075206,0.16577066,-0.010822688,0.13778539,0.270375,0.39079997,0.34565404,0.13067846,-0.051634997,-0.10656914,-0.26851133,0.086179316,-0.3769966
0,0,"[""Text: 'Sorry, we have no imagery here.'""]",The image is a blank space with a message stating that there is no imagery available.,1441,38.9231382297301,-77.09206352403976,DC_images/dc_1441.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676942,-0.0067000724,0.009896306,0.003298056,-0.0033648347,0.023908513,0.0020109306,-0.006625716,0.0060262843,0.007975203,0.002661324,0.0032132918,0.0055822004,0.0070931376,-0.002986331,-0.016690964,0.0047813584,-0.0052801874,-0.003849949,-0.0046167537,-0.002681691,0.0061506657,-0.010177279,0.0028938735,0.004772912,-0.001687845,-0.0011601446,-0.0014762357,0.003080992,0.009238158,-0.0023257053,-0.00095314346,0.0039190464,-0.005452919,0.0008944357,-0.0049991356,0.0030733943,7.9766e-05,0.0019633796,-0.0012584075,0.00016676716
0,0,"[""text: 'Sorry, we have no imagery here.'""]",This image is mostly blank with a message indicating a lack of available imagery.,7931,38.90875452090239,-76.96060741247396,DC_images/dc_7931.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.006699541,0.009895935,0.0032976223,-0.0033643856,0.023908924,0.002010783,-0.006625811,0.0060269814,0.007975867,0.002660924,0.0032144843,0.005582832,0.0070936303,-0.0029865224,-0.016691418,0.0047816522,-0.0052796234,-0.00385042,-0.004615798,-0.0026798567,0.006151348,-0.010178927,0.002896143,0.0047738045,-0.001686253,-0.0011587635,-0.0014768296,0.003080695,0.00923588,-0.0023231294,-0.0009545006,0.0039150515,-0.005453389,0.0008957157,-0.0049982523,0.0030737899,8.090908e-05,0.0019659775,-0.001259941,0.00016255118
4,7,"['cars', 'trees', 'houses', 'power pole', 'power lines', 'street sign', 'grass', 'sidewalk']","A quiet residential street with parked cars, power lines, and houses surrounded by greenery.",5683,38.96641405904782,-77.00673128650755,DC_images/dc_5683.jpg,31.52587890625,6.6328125,20.36181640625,22.2109375,0.0,2.2290697,0.46748495,1.5804832,0.4701976,0.6321356,-0.15800747,0.16058788,-0.0225798,-0.50556564,0.5647629,-0.14454669,-0.8594346,-0.013221362,-0.35969713,-0.51306427,-0.14106698,-0.2064505,0.19479305,0.1362483,-0.3495849,0.35257733,0.07971893,-0.4596854,0.25001416,0.7096875,-0.17115667,0.112489596,0.5443745,0.3065348,0.28188732,-0.12984209,-0.06777384,0.37888095,-0.12255778,-0.25181636,0.15863916,0.17194036,-0.15138985,-0.27357522,0.23966897,0.13997018,-0.016656129,0.00508758,-0.17631766,0.17064697,-0.24295728,-0.021253515,-0.009918388,0.08825519,0.017538602
5,7,"['road', 'sidewalk', 'trees', 'street lights', 'buildings (distant)']","A road bordered by a barrier runs alongside dense green trees under a clear blue sky, with some distant buildings visible.",4381,38.87992998045753,-77.03207801925385,DC_images/dc_4381.jpg,24.680908203125,0.48095703125,31.806396484375,28.857421875,0.0,1.4770527,1.4397058,-1.4949718,0.57962674,-0.29173988,0.74211466,0.32278326,-0.20037624,-0.23338808,0.037102886,0.6393851,-0.50932014,-0.061955962,0.34067988,0.41649875,-0.016251698,-0.56156886,1.0111879,0.22344676,-0.836972,-0.50913054,-0.4504239,0.049129672,-0.035103478,-0.6590759,-0.20670433,0.36241445,-0.12711756,0.21660744,0.106488004,-0.4264139,-0.16012965,-0.30580166,0.18431704,0.2023582,0.09677545,0.24052264,0.47134268,0.009618375,0.15249477,0.71718854,0.0625818,-0.64661777,0.35507712,-0.27033097,-0.36074677,-0.19816884,-0.15288159,0.3295819,-0.32386678
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is a blank white screen with text indicating that no imagery is available.,765,38.93753979211576,-77.10592324385418,DC_images/dc_765.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.0066995416,0.009895937,0.0032976225,-0.0033643863,0.023908928,0.0020107839,-0.0066258106,0.0060269823,0.007975862,0.0026609641,0.0032144499,0.0055828337,0.0070936796,-0.0029863955,-0.016691465,0.004781324,-0.0052795825,-0.0038508947,-0.004614981,-0.0026806262,0.006151349,-0.010177368,0.0028952092,0.004773929,-0.0016856238,-0.0011580768,-0.001476178,0.0030813196,0.009234294,-0.0023228205,-0.0009563776,0.003915707,-0.0054532434,0.0008967035,-0.004999269,0.0030753706,8.109997e-05,0.0019652254,-0.001260552,0.00016272505
6,7,"['cars', 'trees', 'grass', 'clouds', 'building', 'street sign', 'road']",A quiet tree-lined street with parked cars on both sides and a partly cloudy sky.,2140,38.950173194384526,-77.07825486544665,DC_images/dc_2140.jpg,28.293212890625004,1.56396484375,24.1767578125,35.96142578125,0.0,1.8612264,1.037574,-0.12541635,-0.46625426,-0.37902242,-0.23339424,0.034562863,0.44821146,0.613604,-0.6772075,0.53509873,0.23354994,0.818754,-0.44841948,0.18015273,0.4475278,-0.45064664,0.20039992,-0.41207898,0.33968967,0.038155284,-0.16767907,-0.18011704,0.3358444,0.10737727,-0.3349311,-0.019490978,0.11743927,0.056204997,0.0506694,-0.07586197,-0.46000144,-0.29668695,0.15587299,-0.08289915,0.07458017,-0.121357575,-0.031195734,-0.3539089,0.3504986,0.0099121425,0.024083756,0.06917714,-0.02213258,0.118029304,-0.1788335,0.019856436,0.30509606,0.018331658,0.03243569
0,0,"['text: Sorry, we have no imagery here.']",The image is a blank screen with a message stating that no imagery is available.,4581,38.82948395872681,-77.02744863353384,DC_images/dc_4581.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.0066995416,0.009895937,0.0032976228,-0.003364387,0.023908924,0.0020107836,-0.0066258125,0.006026985,0.00797586,0.0026609802,0.0032144226,0.005582845,0.0070937336,-0.0029864162,-0.016691491,0.004781372,-0.0052794744,-0.0038509164,-0.0046150796,-0.0026807343,0.0061508548,-0.010177381,0.002894566,0.004775428,-0.0016851879,-0.0011571737,-0.0014750268,0.0030801955,0.009233601,-0.002323116,-0.0009572505,0.003916707,-0.005452261,0.0008971429,-0.004998705,0.00307619,8.198582e-05,0.0019649195,-0.0012588643,0.00016300814
3,7,"['apartment buildings', 'road', 'sidewalk', 'grass', 'shrubs', 'tree', 'power lines', 'street sign', 'clouds']","A suburban street with brick buildings, sidewalks, and a large blurred section in the center.",6020,38.95740599932692,-76.99980794923832,DC_images/dc_6020.jpg,13.162841796875,9.633544921875,38.2509765625,36.4150390625,0.0,2.2065501,-0.03253508,0.887688,0.47523412,-0.046530616,0.86244184,-0.18631251,-0.32165128,-0.85179037,0.13602395,0.858838,-0.5483035,-0.28587407,-0.8324562,-0.57068205,0.9826278,-0.052973572,-0.12757051,-0.04661081,0.36019924,0.002195419,0.18303792,-0.6545904,0.10452781,0.4560364,-0.24677832,0.14421,0.25474343,0.015995404,-0.31540322,0.10675604,0.21150596,0.08414208,0.1541038,-0.18526417,-0.111683585,-0.29206482,-0.4407745,0.33854643,-0.37046635,-0.029941674,-0.402613,0.020122403,-0.03872408,-0.13324843,-0.035639346,-0.16543274,0.32176167,0.072599,0.4522609
7,6,"['cars', 'RVs', 'trees', 'sidewalk', 'street', 'power lines', 'grass', 'houses', 'curb']","A quiet suburban street lined with parked cars, RVs, and lush green trees on a sunny day.",3165,38.94838359524752,-77.0574880639316,DC_images/dc_3165.jpg,32.673095703125,0.0,21.3544921875,38.786376953125,0.0,1.7605047,1.4978167,-0.07451034,0.247896,-0.30387118,-0.019115862,-0.121172935,0.6016872,0.9978737,-0.8481105,0.6066864,-0.079041794,0.19799556,0.3171916,0.05287123,0.06273481,-0.20835015,0.0043150317,-0.12906753,0.227749,0.037732083,-0.15587084,-0.36344123,0.23988174,0.2599478,-0.09216084,0.061087742,0.4298415,-0.38833287,-0.22804652,-0.23963451,-0.31898373,0.05543975,-0.26223496,0.12436999,-0.033374384,-0.17783344,-0.19107401,0.0279283,0.0032618633,0.016834792,-0.14115906,-0.039707854,-0.16700591,0.019121082,-0.32554045,-0.05011139,-0.07309304,0.16696769,-0.17458041
2,2,"['brick building', 'windows', 'bush', 'fence', 'air conditioning units', 'plants']","A view of a brick building wall with several windows, a small bush and other plants, air conditioning units, and a black metal fence in front.",4059,38.91596131967472,-77.03901268983309,DC_images/dc_4059.jpg,13.525390625,76.22509765625,0.0,0.0,0.0,1.0200728,-5.74381,0.5363113,0.13210258,-0.3525555,0.14072344,0.0012775298,0.25719455,-0.34025475,-0.7318828,0.37020248,1.4945735,-0.20675085,0.5786817,-0.030972812,0.32511237,-0.89113307,0.10904621,-0.7490321,-0.8953176,-1.1709172,-0.0037496036,0.6680531,0.040489636,-0.3950806,0.9056126,-0.34778938,0.8394691,-0.06670527,1.0623457,-0.04547256,-0.36958656,-0.4378825,0.05186325,0.56972945,0.32367802,-0.31546804,-0.6645338,-0.08550149,0.47730982,0.52906406,-0.06773484,0.4734468,0.055886813,0.17329013,9.95049e-05,-0.28623328,0.44395328,-0.5531284,-0.3722384
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image contains a blank screen with a message stating that no imagery is available.,5047,38.84750266655902,-77.01823978929811,DC_images/dc_5047.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676944,-0.0067000715,0.009896307,0.0032980558,-0.003364837,0.023908516,0.002010936,-0.0066257245,0.006026276,0.007975195,0.0026613143,0.0032133742,0.0055822544,0.0070929704,-0.002986276,-0.01669067,0.004781174,-0.005279856,-0.003852163,-0.0046139043,-0.002680201,0.006152635,-0.010176951,0.002895508,0.0047730105,-0.0016859462,-0.0011573225,-0.0014768534,0.003081431,0.009234587,-0.0023239239,-0.0009578304,0.003914551,-0.0054539815,0.00089677837,-0.0049983463,0.0030740723,8.1102764e-05,0.0019658501,-0.0012614573,0.0001613515
7,6,"['brick house', 'sidewalk', 'tree', 'bushes', 'fallen leaves', 'street', 'steps', 'shadow', 'wire', 'another house', 'autumn foliage']",A brick house is surrounded by autumnal trees and foliage on a leafy residential street.,3177,38.97000341038989,-77.05750550449264,DC_images/dc_3177.jpg,48.806640625,5.219482421875,16.818359375,18.046875,0.0,2.6423926,-2.028825,1.4141204,1.4572177,0.5629991,-0.9612702,-0.9334768,-0.9923446,-0.7693911,0.82747656,0.4672756,-0.29796928,-0.018212998,0.5583479,0.6027255,0.34980825,-0.19983391,-0.41032067,-0.08480973,-0.0645747,0.34748712,0.08869884,0.27075392,-0.0626977,-0.13465118,-0.4619848,-0.3365332,-0.54054886,0.5421606,-0.37821904,-0.08812869,0.14211085,-0.022368656,-0.29302785,0.10280496,-0.01985528,-0.20788462,0.3404283,-0.080899596,0.080262445,-0.19842054,0.1599138,-0.40189302,-0.30661586,0.4227771,0.26076108,-0.048051834,0.4581321,-0.187977,0.3069366
5,7,"['brick apartment building', 'car', 'sidewalk', 'tree', 'grass', 'stairs', 'fence']",A brick apartment building sits along a tree-lined residential street with a white car parked in front.,4997,38.962809142834544,-77.020576968907,DC_images/dc_4997.jpg,35.78271484375,22.134033203125,7.109863281250001,7.635009765625,0.0,3.0631795,-0.8864169,2.3373072,-0.6303988,0.5324537,-0.1010424,-1.083574,-0.23720714,-0.3752439,-0.33926508,0.1596114,0.40740776,-0.54120296,0.0077781067,0.071713045,0.8602935,0.2084931,0.29256773,0.49350604,-0.77033573,0.13425198,0.0814947,0.03702613,0.4714306,0.25656748,-0.01695121,0.12964995,-0.23207305,0.30776894,0.0326762,-0.26095217,0.47927734,0.22328763,-0.00950933,0.13200818,0.0323008,0.08140754,0.056105252,0.17644209,0.080536775,0.072521254,0.04752197,0.46606204,0.1281305,-0.089755915,-0.21880078,-0.09513605,-0.25158778,-0.35511753,0.2263667
2,4,"['garage door', 'metal fence', 'concrete driveway', 'trees', 'white house', 'red house', 'brown house', 'outdoor furniture', 'debris', 'stairs', 'railing']","A narrow urban alleyway with a closed garage, metal fencing, and the back entrances of three houses, surrounded by trees.",4969,38.91236268880272,-77.02056241465633,DC_images/dc_4969.jpg,20.919921875,13.518310546875,12.9140625,18.161865234375,0.0,1.7846985,0.43519336,0.38128936,0.77223897,1.1707718,0.3242328,1.0934848,0.32023057,0.13537642,-0.16753869,-1.5435756,0.9200286,-0.39906645,-0.2583507,-0.05912289,-0.5630585,-0.045444332,-0.25793564,0.05262858,-0.18812309,-0.03150307,0.36366877,-0.30896372,-0.16861184,0.16785099,-0.46767995,-0.09790592,-0.011472357,0.13388051,0.291371,-0.06356104,-0.17989755,-0.2901163,0.20881179,0.14516154,-0.026308486,-0.14763266,0.04995088,0.07594135,-0.09970161,-0.0101823695,-0.22426443,-0.24373089,-0.2786516,0.09329443,0.03259758,-0.12235142,0.01328117,-0.35456243,0.30856016
7,6,"['basketball hoop', 'cars', 'vans', 'trees', 'houses', 'street', 'shrubs', 'lamp post', 'sidewalk']","A quiet, tree-lined residential street with parked cars, a basketball hoop, and brick houses.",2350,38.9177463156301,-77.07360685754105,DC_images/dc_2350.jpg,42.13232421875,7.248535156249999,9.857421875,33.81005859375,0.0,2.3594944,0.6684781,0.40264952,-0.04142561,-0.21327022,-0.046618793,0.52590626,0.86890984,0.59560335,0.27215314,-1.1640594,0.7398169,0.9532302,0.12103871,0.15453862,0.45686957,0.24518594,-0.60947645,0.2827228,-0.04158453,0.56604993,-0.25003827,0.09875966,0.22413999,-0.1364325,0.14303233,0.31802768,-0.10726175,0.03751413,0.22028014,-0.5092112,0.21819854,-0.35796708,-0.1838465,0.14433886,-0.07111379,-0.111885004,-0.36964625,0.07855581,-0.9302908,-0.11067659,-0.09240339,-0.09707192,0.10634983,-0.09001826,-0.05353029,-0.1126648,0.115705736,0.18065692,-0.05627976
0,0,"['text (Sorry, we have no imagery here)']",The image shows a blank screen with a message stating there is no available imagery.,4492,38.87452555440068,-77.02977077422453,DC_images/dc_4492.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.0066995416,0.009895937,0.0032976223,-0.0033643865,0.023908926,0.002010784,-0.006625812,0.006026984,0.007975861,0.0026609679,0.0032144492,0.0055828346,0.0070936773,-0.002986397,-0.016691461,0.0047813053,-0.005279535,-0.00385106,-0.0046147495,-0.002680633,0.0061514815,-0.010177313,0.0028950816,0.0047742045,-0.0016859099,-0.0011577716,-0.0014757529,0.003081157,0.009234062,-0.0023234999,-0.0009567584,0.0039162226,-0.0054525286,0.00089693407,-0.0049985866,0.0030748753,7.9850404e-05,0.0019653256,-0.0012607152,0.00016239213
6,7,"['tree', 'sidewalk', 'grass', 'bushes', 'brick building', 'car', 'sign', 'windows', 'fence', 'road']","A leafy street scene featuring a large tree, a brick building, a well-kept sidewalk, and neatly landscaped grounds.",4191,38.948391962274,-77.03672323426163,DC_images/dc_4191.jpg,52.82055664062501,10.279296875,7.814208984375,19.08642578125,0.0,2.3718503,-1.3767729,1.4772714,0.09929279,-0.20067416,0.8202355,-0.0725984,-0.602956,0.591401,-0.8288991,-0.004393189,0.0752888,0.80869806,0.2473658,-0.28555933,-0.24392597,-0.6710393,-0.29207066,-0.040609736,0.26409277,-0.32114905,0.16383047,0.4425788,0.13846877,-0.012968537,0.21804431,0.58387166,-0.3115125,-0.4662846,-0.29844555,-0.3235115,0.42747498,0.35748902,0.29112905,0.56379586,-0.059840705,-0.15765418,0.23144774,0.25133696,-0.13544849,-0.08797717,0.397466,0.55388874,-0.24315283,-0.33492,0.08239466,0.40916082,0.11733854,0.42456123,0.089405544
4,5,"['concrete alleyway', 'fence', 'grass', 'trees', 'houses', 'power lines', 'outdoor patio with drapes', 'sidewalk curb']","A quiet residential alleyway bordered by grass, fences, and houses with an outdoor patio visible on the right.",4893,38.98082518434289,-77.02289042572676,DC_images/dc_4893.jpg,24.745361328125,3.4816894531250004,38.340576171875,27.048095703125004,0.0,2.2403378,-0.5378652,0.4274333,1.4315116,-1.2790223,1.1467314,0.33859617,0.04527709,-1.4622244,0.20807321,-0.40280056,-0.12271763,-0.8426372,0.43200684,-0.48345652,-0.30221167,0.0574711,0.3681159,0.6595765,0.7048494,-0.13807848,-0.092404276,-0.18934715,0.36610273,0.566424,-0.44134003,0.054710127,0.043945383,-0.03452097,0.15242963,0.08357985,-0.16433607,0.06861357,0.56024283,-0.0035165243,0.3968295,0.043714903,0.40573698,0.08691599,-0.26810157,-0.11721638,0.5430018,0.16861823,0.17479521,0.0328926,0.12207602,0.08546731,0.3026385,0.07442659,0.32074755
0,0,"[""text: 'Sorry, we have no imagery here.'""]",The image is blank except for a message indicating that no imagery is available.,3750,38.97541345525832,-77.04596947536635,DC_images/dc_3750.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868905,0.16616456,0.34411722,-0.031950228,-0.0791509,0.0016656572,-0.026635977,-0.016802637,-0.01751517,0.015677704,-0.0066995416,0.009895937,0.0032976225,-0.0033643865,0.023908926,0.002010784,-0.0066258125,0.006026984,0.007975861,0.002660968,0.0032144475,0.0055828346,0.007093678,-0.0029863983,-0.016691457,0.00478131,-0.00527953,-0.003851054,-0.0046147397,-0.0026806155,0.00615148,-0.010177298,0.0028950798,0.0047742133,-0.0016857695,-0.0011577371,-0.0014757187,0.0030810838,0.009234172,-0.0023233402,-0.0009567524,0.0039164624,-0.0054531246,0.0008973845,-0.004998398,0.0030751673,8.074753e-05,0.0019649812,-0.0012602337,0.00016252349
0,0,"['text', 'blank background']","The image is a blank background with the message 'Sorry, we have no imagery here.' in the center.",5948,38.82768549308798,-76.9998082981244,DC_images/dc_5948.jpg,0.0009765625,0.0,99.9990234375,0.0,0.0,-5.2868915,0.16616268,0.34411633,-0.03195057,-0.079150684,0.0016647396,-0.026636241,-0.016802615,-0.01751486,0.015676944,-0.0067000715,0.009896307,0.0032980556,-0.003364837,0.023908516,0.0020109362,-0.0066257245,0.0060262764,0.007975195,0.0026613176,0.0032133742,0.005582254,0.007092969,-0.0029862784,-0.016690666,0.004781165,-0.005279804,-0.003852158,-0.004613767,-0.0026802467,0.0061527668,-0.010176944,0.0028954619,0.004773284,-0.0016861503,-0.0011576863,-0.0014765668,0.0030810686,0.009234957,-0.0023241446,-0.0009575449,0.003915613,-0.005453272,0.0008971339,-0.0049984255,0.0030744546,8.0532984e-05,0.0019653258,-0.0012609515,0.00016205008
3,6,"['sidewalk', 'street', 'power lines', 'speed limit sign', 'brick apartment buildings', 'fence', 'bench', 'grass', 'trees']",A plain urban sidewalk leads to brick apartment buildings with a grassy yard and several overhead power lines.,5604,38.824081911683166,-77.0067178700344,DC_images/dc_5604.jpg,14.9404296875,15.06005859375,32.634033203125,26.433349609375,0.0,3.349925,-0.4930902,1.3292619,-0.896885,-1.1522408,1.047609,-2.0745223,0.68398166,-0.5344515,1.2458427,0.47477752,1.1343071,-1.7639304,-0.22684336,-0.4164814,0.13180503,0.37042677,0.14779063,-0.24446557,0.4449992,-0.17096138,0.5253938,0.18454191,0.19943173,-0.24260025,-0.025658939,0.2563815,0.44017556,0.6619925,0.3553787,-0.3569369,0.05278301,0.065892965,-0.41313004,0.26758662,0.62252945,0.26888195,0.26851684,0.23816486,-0.03005844,0.02371877,0.17093664,-0.036196284,-0.0029873687,0.077293135,0.21876083,0.17682655,-0.20433252,-0.05732355,-0.1673264
